ISO3,year,value
GHA,2015,4119001.084295916
GHA,2016,4069213.572556556
GHA,2017,4007475.947656999
GHA,2018,3915759.8056553127
GHA,2019,3843503.65
GRC,1991,916102.4268204796
GRC,1992,926302.9798356392
GRC,1993,921331.0362739848
GRC,1994,923417.5058819178
GRC,1995,925434.068042318
GRC,1996,938505.5011313992
GRC,1997,923345.67098094
GRC,1998,856402.3212990254
GRC,1999,847534.6365737655
GRC,2000,852139.2293900623
GRC,2001,768127.1973758669
GRC,2002,745509.8481829586
GRC,2003,743150.5210499904
GRC,2004,622886.520160993
GRC,2005,612133.0548490165
GRC,2006,591757.6980326428
GRC,2007,569573.0318783016
GRC,2008,558585.9074484024
GRC,2009,590350.0494131186
GRC,2010,625544.3928300905
GRC,2011,615609.7279418373
GRC,2012,642758.09
GRC,2013,670044.708443478
GRC,2014,656696.2517980955
GRC,2015,622446.1376643768
GRC,2016,596503.5369956031
GRC,2017,581386.4777497584
GRC,2018,589459.2883987174
GRC,2019,559423.0103259257
GUM,1991,434.8954839423201
GUM,1992,436.21119045788
GUM,1993,436.6277965347
GUM,1994,435.6740035135
GUM,1995,427.31401709256
GUM,1996,424.68788128494
GUM,1997,414.23609491289005
GUM,1998,403.70550880812
GUM,1999,400.03741555701
GUM,2000,387.79518583056
GUM,2001,366.8679074871
GUM,2002,352.67859924962
GUM,2003,330.73479849666
GUM,2004,315.0419902487
GUM,2005,300.06800450102
GUM,2006,286.4819962305
GUM,2007,279.65710377915
GUM,2008,265.22649545326
GUM,2009,251.00130988793
GUM,2010,243.98399466285
GUM,2011,237.39490153158
GUM,2012,222.70839385632
GUM,2013,215.81000077075
GUM,2014,209.11230851939
GUM,2015,202.8389921985
GUM,2016,204.593992131
GUM,2017,198.81
GUM,2018,193.1135959768
GUM,2019,186.97160325168
GTM,1991,1237608.8704214282
GTM,1992,1266451.7633803042
GTM,1993,1293517.3149709045
GTM,1994,1320356.8250013893
GTM,1995,1349772.2896249655
GTM,1996,1383339.4370631978
GTM,1997,1408212.5883727572
GTM,1998,1433201.0106759667
GTM,1999,1519971.2449025428
GTM,2000,1610643.6578295217
GTM,2001,1554150.7039484123
GTM,2002,1527688.061416591
GTM,2003,1483956.9011645634
GTM,2004,1647645.2187651885
GTM,2005,1623288.445544168
GTM,2006,1591444.491969772
GTM,2007,1623996.1893158818
GTM,2008,1668183.038450616
GTM,2009,1734015.6007223434
GTM,2010,1780178.61
GTM,2011,1795537.998216144
GTM,2012,1951234.384785805
GTM,2013,1779182.3404025517
GTM,2014,1882312.664192379
GTM,2015,1944108.0215750693
GTM,2016,1853200.1504153789
GTM,2017,2065398.452643452
GTM,2018,2123424.711212864
GTM,2019,2153168.889718581
GIN,1991,1686426.2768305007
GIN,1992,1725321.9470985732
GIN,1993,1762132.5797547966
GIN,1994,1800380.02
GIN,1995,1838660.865239016
GIN,1996,1874900.3694909173
GIN,1997,1910640.6281158023
GIN,1998,1948054.9185050388
GIN,1999,1982874.1706517923
GIN,2000,2018054.8954912275
GIN,2001,2040746.6288815057
GIN,2002,2057768.324912794
GIN,2003,2081384.4959916489
GIN,2004,2106387.9896492683
GIN,2005,2132322.9230846507
GIN,2006,2169554.5272571724
GIN,2007,2196990.213945048
GIN,2008,2231980.59049053
GIN,2009,2282147.162721674
GIN,2010,2316652.6107350555
GIN,2011,2348710.8304972723
GIN,2012,2380371.3334956937
GIN,2013,2418280.142123312
GIN,2014,2459757.262724002
GIN,2015,2505093.3755890126
GIN,2016,2538081.333692912
GIN,2017,2576581.6194240423
GIN,2018,2630876.9458997413
GIN,2019,2689022.135835181
GNB,1991,268387.89001408924
GNB,1992,274078.4410789052
GNB,1993,279769.213267404
GNB,1994,285495.5681489504
GNB,1995,291407.95650987886
GNB,1996,295049.5566716016
GNB,1997,299231.119469163
GNB,1998,308935.67187618243
GNB,1999,315173.2427081412
GNB,2000,320868.8510697008
GNB,2001,327874.4771932952
GNB,2002,336165.907578589
GNB,2003,344432.68041393155
GNB,2004,352412.8045307085
GNB,2005,360269.396681246
GNB,2006,368413.4799040696
GNB,2007,376656.010431
GNB,2008,385000.5646005228
GNB,2009,393850.8573308365
GNB,2010,402579.9935663625
GNB,2011,409721.6811835634
GNB,2012,421189.2015470656
GNB,2013,430981.1476980552
GNB,2014,441906.25266429887
GNB,2015,450597.17837642273
GNB,2016,458503.5080858811
GNB,2017,466624.86655058136
GNB,2018,475721.5236737385
GNB,2019,484340.16591619584
GUY,1991,92749.2411722472
GUY,1992,91479.37
GUY,1993,91634.106767868
GUY,1994,89076.8104688568
GUY,1995,86401.1480907786
GUY,1996,83637.85551443159
GUY,1997,80347.846112938
GUY,1998,77086.5125658264
GUY,1999,71783.8470409272
GUY,2000,67867.77198717899
GUY,2001,63562.034716334005
GUY,2002,59477.0016312836
GUY,2003,58131.6601694172
GUY,2004,57196.326813618405
GUY,2005,57742.2267723309
GUY,2006,59273.244959522606
GUY,2007,58031.6458077084
GUY,2008,57321.26190556919
GUY,2009,56814.34265829
GUY,2010,56558.2408561464
GUY,2011,55333.251172386
GUY,2012,54586.1702939098
GUY,2013,52648.840684974
GUY,2014,51447.7833150208
GUY,2015,50468.976238624
GUY,2016,50224.6485334317
GUY,2017,49396.75
GUY,2018,48730.34074268821
GUY,2019,47715.774702032
HTI,1991,1101483.278098253
HTI,1992,1123549.768981302
HTI,1993,1137467.415
HTI,1994,1163728.1277704327
HTI,1995,1160322.1852656126
HTI,1996,1157321.9670710412
HTI,1997,1170693.340776753
HTI,1998,1178612.55
HTI,1999,1195275.1042248774
HTI,2000,1208123.82
HTI,2001,1229594.1974675176
HTI,2002,1247457.2569485742
HTI,2003,1264844.923611784
HTI,2004,1293090.2653168088
HTI,2005,1308488.2978908082
HTI,2006,1328441.7003404042
HTI,2007,1345620.4739239768
HTI,2008,1364743.4937114208
HTI,2009,1381148.7477837198
HTI,2010,1419002.455786982
HTI,2011,1413569.1921608842
HTI,2012,1406566.516505928
HTI,2013,1415680.7633134322
HTI,2014,1423236.0255946587
HTI,2015,1434366.404824861
HTI,2016,1450261.043321184
HTI,2017,1465714.0455064864
HTI,2018,1473915.497395013
HTI,2019,1495879.9383548445
HND,1991,696321.0740918784
HND,1992,725169.9515744394
HND,1993,736856.5373031494
HND,1994,757898.8427613021
HND,1995,787013.53
HND,1996,838429.2579450744
HND,1997,840302.56
HND,1998,814404.2585316751
HND,1999,855086.5520414932
HND,2000,892486.8445792146
HND,2001,932212.2644268854
HND,2002,1008484.2649283572
HND,2003,998957.1011105948
HND,2004,961125.1560298824
HND,2005,936747.4750581078
HND,2006,1015922.620082391
HND,2007,985264.0998979585
HND,2008,1037498.9041261596
HND,2009,1128469.385
HND,2010,1217737.298890407
HND,2011,1175372.4256945306
HND,2012,1251824.332675764
HND,2013,1280752.4270668048
HND,2014,1126719.64187348
HND,2015,1154749.0330570734
HND,2016,1123936.231615933
HND,2017,1367067.3680711316
HND,2018,1380119.640299921
HND,2019,1364617.8901569983
HKG,1991,23668.20815844002
HKG,1992,20126.77554166152
HKG,1993,18902.71318650314
HKG,1994,18745.359151172248
HKG,1995,17692.31528272595
HKG,1996,12949.0601942359
HKG,1997,10776.6124245332
HKG,1998,9923.577396943076
HKG,1999,10057.25440229016
HKG,2000,9845.59542839736
HKG,2001,7573.702365574079
HKG,2002,9797.33723499049
HKG,2003,7681.56176508381
HKG,2004,9190.0298465373
HKG,2005,9244.7000444346
HKG,2006,8635.4926200939
HKG,2007,6576.94465577006
HKG,2008,8799.88541666905
HKG,2009,8844.611815737251
HKG,2010,8416.153246367881
HKG,2011,8195.215562749021
HKG,2012,7998.5154333828095
HKG,2013,8153.45762821807
HKG,2014,7803.07811704617
HKG,2015,7478.584221278061
HKG,2016,7507.64472097216
HKG,2017,7130.56707729982
HKG,2018,6734.606179230661
HKG,2019,6699.07787881268
HUN,1991,522544.71719001926
HUN,1992,510059.76921862736
HUN,1993,400375.5211992123
HUN,1994,372416.5375
HUN,1995,338406.00080001453
HUN,1996,335309.8398914506
HUN,1997,313281.74671356473
HUN,1998,298474.0598215981
HUN,1999,287705.25009328
HUN,2000,268769.7873809988
HUN,2001,256731.86176408984
HUN,2002,254001.53766859867
HUN,2003,227135.31961290445
HUN,2004,221025.6830226006
HUN,2005,208130.20782795805
HUN,2006,204906.9666579188
HUN,2007,196796.48605988268
HUN,2008,183991.52892558835
HUN,2009,196312.29180625733
HUN,2010,195201.15736615768
HUN,2011,211084.17921568904
HUN,2012,221101.15030933483
HUN,2013,210468.8584465393
HUN,2014,211874.122213173
HUN,2015,226240.3543862925
HUN,2016,236168.04781936784
HUN,2017,237607.42140851545
HUN,2018,229512.2775043986
HUN,2019,224230.0092236644
ISL,1991,14645.9188152088
ISL,1992,15446.7717191496
ISL,1993,14434.0643386681
ISL,1994,13539.264627648
ISL,1995,14843.930826917547
ISL,1996,15339.95789602194
ISL,1997,13968.69413511663
ISL,1998,13742.42739469768
ISL,1999,14630.940924658242
ISL,2000,14741.06536431234
ISL,2001,13232.51886521864
ISL,2002,12615.15510486734
ISL,2003,12013.557232701662
ISL,2004,10939.41469771824
ISL,2005,11425.3454674307
ISL,2006,11466.5318964196
ISL,2007,11089.87694237004
ISL,2008,8738.57381952945
ISL,2009,9065.71665735104
ISL,2010,10546.6532886651
ISL,2011,10314.83116974564
ISL,2012,10501.59936140638
ISL,2013,8597.08813100137
ISL,2014,9021.2069244921
ISL,2015,8608.76833504527
ISL,2016,8122.413197853651
ISL,2017,7917.507178942799
ISL,2018,8579.7092470816
ISL,2019,8702.483118144959
IND,1991,205078876.77078152
IND,1992,208811602.34939325
IND,1993,212710011.66519952
IND,1994,216278025.06905967
IND,1995,219719132.6535841
IND,1996,222995941.3147319
IND,1997,227047594.1051812
IND,1998,230563122.6485264
IND,1999,233261807.4395812
IND,2000,236713019.4800995
IND,2001,240372885.4881485
IND,2002,244356212.7300509
IND,2003,246931961.38736823
IND,2004,248781195.016778
IND,2005,251488045.2
IND,2006,248879098.97965863
IND,2007,246028053.66245595
IND,2008,244773235.5379991
IND,2009,241636493.7
IND,2010,238512457.2783755
IND,2011,228444964.83114123
IND,2012,218437431.71
IND,2013,218148002.85
IND,2014,217203411.2846897
IND,2015,216024243.04942417
IND,2016,214417079.5034664
IND,2017,212858054.9293714
IND,2018,211290536.822448
IND,2019,210756123.9085897
IDN,1991,43042676.40262123
IDN,1992,44135614.351664245
IDN,1993,42201502.85601106
IDN,1994,40457936.63645124
IDN,1995,38191172.56214708
IDN,1996,38632686.75956831
IDN,1997,38979954.852792576
IDN,1998,42000060.45161923
IDN,1999,43355002.20588379
IDN,2000,44632744.74303927
IDN,2001,43322492.473696925
IDN,2002,43805896.91399316
IDN,2003,46240096.724372365
IDN,2004,44049903.81240436
IDN,2005,44619007.4
IDN,2006,43539752.97339924
IDN,2007,44963202.41061514
IDN,2008,45761226.97547981
IDN,2009,45738591.20986536
IDN,2010,45252316.645713165
IDN,2011,43830689.04147117
IDN,2012,43366295.58085951
IDN,2013,42499861.32031103
IDN,2014,42205695.61393026
IDN,2015,41186762.82444687
IDN,2016,40080083.72372778
IDN,2017,39782171.732584536
IDN,2018,39285701.21066426
IDN,2019,38703820.515
IRN,1991,3614068.340389143
IRN,1992,3650650.074979393
IRN,1993,3697085.3724030326
IRN,1994,3731936.630749591
IRN,1995,3762011.725632359
IRN,1996,3781865.4218982575
IRN,1997,4001497.016255507
IRN,1998,4223182.042275986
IRN,1999,4444978.595056532
IRN,2000,4674707.111197183
IRN,2001,4917432.088639262
IRN,2002,5166852.53
IRN,2003,5427685.059274382
IRN,2004,5711648.946950237
IRN,2005,5991952.725000001
IRN,2006,5609913.570024728
IRN,2007,5512006.2627262
IRN,2008,4964559.794158407
IRN,2009,5019938.495395896
IRN,2010,4619627.354754891
IRN,2011,4543648.105275887
IRN,2012,4486907.781886652
IRN,2013,4442828.372777493
IRN,2014,4368462.1661474
IRN,2015,4571869.799163397
IRN,2016,4775206.131231209
IRN,2017,4820620.216463161
IRN,2018,4912399.754277603
IRN,2019,4900467.193482858
IRQ,1991,1292050.330688214
IRQ,1992,1330113.860386668
IRQ,1993,1375308.125
IRQ,1994,1423786.9591048583
IRQ,1995,1466429.2544947993
IRQ,1996,1509117.5795455463
IRQ,1997,1544249.1924850212
IRQ,1998,1572899.3201088605
IRQ,1999,1601599.5061215155
IRQ,2000,1631981.7134038236
IRQ,2001,1654234.335101248
IRQ,2002,1681684.965
IRQ,2003,1709202.4863774828
IRQ,2004,1721889.0735994948
IRQ,2005,1726390.11971316
IRQ,2006,1717890.7694294793
IRQ,2007,1705102.19603513
IRQ,2008,1691223.4792424636
IRQ,2009,1686497.646725524
IRQ,2010,1680958.168973455
IRQ,2011,1715237.5959411317
IRQ,2012,1743248.4089215824
IRQ,2013,1813697.8906916045
IRQ,2014,1891217.56744066
IRQ,2015,1935520.895995744
IRQ,2016,1939333.9593732187
IRQ,2017,1891142.307794445
IRQ,2018,1912783.654292936
IRQ,2019,1912712.4742580573
IRL,1991,202332.1625513516
IRL,1992,195726.9389321388
IRL,1993,194928.76943306657
IRL,1994,191292.4851835136
IRL,1995,185661.1523555424
IRL,1996,179147.4999341703
IRL,1997,179256.42523542952
IRL,1998,157450.93659217627
IRL,1999,156173.62219994795
IRL,2000,148558.86393084988
IRL,2001,135541.487554509
IRL,2002,137193.26609823402
IRL,2003,129773.41
IRL,2004,130569.44573305904
IRL,2005,127739.74139303196
IRL,2006,128155.01245287048
IRL,2007,126620.40772672115
IRL,2008,124237.60640755593
IRL,2009,129118.43843401084
IRL,2010,130751.3775
IRL,2011,129094.49382806204
IRL,2012,129986.13604689582
IRL,2013,130844.4079538624
IRL,2014,123347.9756924328
IRL,2015,121916.90269312463
IRL,2016,122822.00241772473
IRL,2017,118382.86197745064
IRL,2018,113789.20814675158
IRL,2019,107637.83222083344
ISR,1991,70832.96500000001
ISR,1992,74570.6868875479
ISR,1993,93652.94750686424
ISR,1994,77729.02656146386
ISR,1995,76194.25007512594
ISR,1996,73405.3369423658
ISR,1997,70859.06678527311
ISR,1998,68151.04831055296
ISR,1999,66449.88326686701
ISR,2000,65051.68687025085
ISR,2001,62651.8435772715
ISR,2002,59504.24262580645
ISR,2003,57457.40111397
ISR,2004,55700.429722600165
ISR,2005,53688.222308553
ISR,2006,51686.89234145125
ISR,2007,49904.43745409888
ISR,2008,47905.2018962475
ISR,2009,46055.0483187564
ISR,2010,44038.31005048961
ISR,2011,41810.65495749649
ISR,2012,40433.81510997604
ISR,2013,46067.3147715106
ISR,2014,42252.494632914335
ISR,2015,39543.96106339679
ISR,2016,40352.02544834461
ISR,2017,40250.82
ISR,2018,39384.63273846114
ISR,2019,38269.96750716243
ITA,1991,2001564.4845620987
ITA,1992,1868899.7415304647
ITA,1993,1644914.138396736
ITA,1994,1587331.7738545677
ITA,1995,1505078.3882161158
ITA,1996,1407575.5914767724
ITA,1997,1351704.7162065196
ITA,1998,1334322.4200062172
ITA,1999,1260569.7966758865
ITA,2000,1217567.957823287
ITA,2001,1219335.8527934286
ITA,2002,1166719.0185949942
ITA,2003,1131707.788848592
ITA,2004,1014940.5079492676
ITA,2005,1022954.263479935
ITA,2006,1041667.605564945
ITA,2007,967844.3220698956
ITA,2008,914216.9538601118
ITA,2009,904288.0558686772
ITA,2010,922239.22365211
ITA,2011,900790.1220002548
ITA,2012,923743.2859692052
ITA,2013,906184.6320867935
ITA,2014,930743.4768483688
ITA,2015,957762.1125
ITA,2016,1001526.3486262888
ITA,2017,982247.847864236
ITA,2018,978809.5517967832
ITA,2019,1003120.4732765158
JAM,1991,318688.3795872355
JAM,1992,317759.4917184181
JAM,1993,288543.1494593076
JAM,1994,284117.661515842
JAM,1995,276263.0570499964
JAM,1996,270663.0480083205
JAM,1997,254104.3125
JAM,1998,250818.33
JAM,1999,247302.5925618924
JAM,2000,251405.5617517444
JAM,2001,251418.778568254
JAM,2002,244663.6331904888
JAM,2003,248721.290559098
JAM,2004,227445.3022707723
JAM,2005,224394.8601583026
JAM,2006,228619.19422949883
JAM,2007,232127.2192060682
JAM,2008,231012.4691633752
JAM,2009,231482.94370910936
JAM,2010,231125.9305792907
JAM,2011,230386.96186464152
JAM,2012,241192.0769586525
JAM,2013,248752.0625
JAM,2014,253985.4605030856
JAM,2015,248909.1375
JAM,2016,240360.3624591272
JAM,2017,247845.64419150705
JAM,2018,239130.05412243825
JAM,2019,228734.9916577166
JPN,1872,14495000.0
JPN,1880,16076000.0
JPN,1890,17198000.0
JPN,1900,17331000.0
JPN,1910,16489000.0
JPN,1920,14441000.0
JPN,1930,14489000.0
JPN,1940,15417000.0
JPN,1950,17158000.0
JPN,1953,17081689.87
JPN,1954,16569955.6
JPN,1955,16928169.58
JPN,1956,16560275.46
JPN,1957,16309301.1
JPN,1958,15737805.29
JPN,1959,15167317.41
JPN,1960,15057453.14
JPN,1961,14645210.13
JPN,1962,14220871.97
JPN,1963,13442750.68
JPN,1964,12898468.96
JPN,1965,12433813.63
JPN,1966,12127403.18
JPN,1967,11889531.91
JPN,1968,11609327.61
JPN,1969,11335170.89
JPN,1970,10821127.04
JPN,1971,10036958.19
JPN,1972,9553152.208
JPN,1973,9104623.749
JPN,1974,8878847.626
JPN,1975,8686333.164
JPN,1976,8509945.567
JPN,1977,8432335.025
JPN,1978,8328518.326
JPN,1979,8039242.668
JPN,1980,7625991.728
JPN,1981,7387112.527
JPN,1982,7245980.583
JPN,1983,7009441.55
JPN,1984,6743482.115
JPN,1985,6651197.537
JPN,1991,4377044.692657184
JPN,1992,4234724.690730697
JPN,1993,3960232.076295349
JPN,1994,3869759.69993506
JPN,1995,3810819.061304129
JPN,1996,3718960.993599228
JPN,1997,3650715.698298771
JPN,1998,3606295.347962714
JPN,1999,3534132.617676784
JPN,2000,3443586.7184105604
JPN,2001,3319156.557772104
JPN,2002,3170565.647736692
JPN,2003,3111729.69893539
JPN,2004,3042521.246768484
JPN,2005,2976287.8559585065
JPN,2006,2932416.4820911568
JPN,2007,2893740.5129301134
JPN,2008,2851642.6025
JPN,2009,2817044.735027008
JPN,2010,2713415.8790701507
JPN,2011,2621777.2604515217
JPN,2012,2540245.0921710725
JPN,2013,2473793.475
JPN,2014,2441921.1164207323
JPN,2015,2409036.435055688
JPN,2016,2339892.17
JPN,2017,2314606.4807524905
JPN,2018,2385591.461235506
JPN,2019,2326756.79127641
JOR,1991,41266.4181916887
JOR,1992,44092.11507749468
JOR,1993,47599.49591040033
JOR,1994,50762.59060954957
JOR,1995,53534.05609370651
JOR,1996,54534.70029505736
JOR,1997,55010.295
JOR,1998,55101.53688831396
JOR,1999,54806.16843441342
JOR,2000,54461.453140883714
JOR,2001,53907.78604316655
JOR,2002,52932.14910240558
JOR,2003,54883.2026599186
JOR,2004,57745.37858269597
JOR,2005,57947.2082766324
JOR,2006,58043.63806775435
JOR,2007,60672.64247298565
JOR,2008,61276.21038298884
JOR,2009,63638.86474745357
JOR,2010,64128.87736292656
JOR,2011,64811.65142697016
JOR,2012,65175.6913731985
JOR,2013,65057.72959467936
JOR,2014,66294.98762268617
JOR,2015,67132.31305732063
JOR,2016,67470.54369617059
JOR,2017,67299.57208248925
JOR,2018,66693.5140353848
JOR,2019,65446.03466839473
KAZ,1991,2972675.1932572587
KAZ,1992,2986802.956261814
KAZ,1993,3034668.50817114
KAZ,1994,3063069.971279188
KAZ,1995,3032223.076956545
KAZ,1996,2997131.038948631
KAZ,1997,2948058.4423270863
KAZ,1998,2913630.6566284182
KAZ,1999,2871367.8267555204
KAZ,2000,2805405.810127824
KAZ,2001,2731673.0945763965
KAZ,2002,2736966.547315089
KAZ,2003,2736308.3925
KAZ,2004,2615212.005
KAZ,2005,2577244.8085719924
KAZ,2006,2549748.8693744102
KAZ,2007,2569123.090019251
KAZ,2008,2545354.0921407454
KAZ,2009,2487913.0790362507
KAZ,2010,2466462.318578888
KAZ,2011,2329867.09644514
KAZ,2012,2271381.082219519
KAZ,2013,2170379.8236527606
KAZ,2014,1900141.3363774645
KAZ,2015,1641770.1890665262
KAZ,2016,1565702.2584639343
KAZ,2017,1491107.064277369
KAZ,2018,1424778.06645979
KAZ,2019,1346316.1177959966
KEN,1991,4096744.956032584
KEN,1992,4261495.398452718
KEN,1993,4431641.509385161
KEN,1994,4595298.807910594
KEN,1995,4759710.800017055
KEN,1996,4927967.558757712
KEN,1997,5128992.872990298
KEN,1998,5323401.999684633
KEN,1999,5566666.27771266
KEN,2000,6058528.722408881
KEN,2001,6497964.09
KEN,2002,6955662.134464186
KEN,2003,7386940.300559054
KEN,2004,7776094.637005977
KEN,2005,8151291.588090097
KEN,2006,8565735.313538786
KEN,2007,8949866.349785399
KEN,2008,9385118.67428225
KEN,2009,9787752.343560273
KEN,2010,10129255.250343151
KEN,2011,10478906.474286348
KEN,2012,10854845.010422269
KEN,2013,11219301.869323252
KEN,2014,11584438.7336842
KEN,2015,11942134.942819502
KEN,2016,12295314.305649146
KEN,2017,12513631.651650827
KEN,2018,12699180.22752264
KEN,2019,12896719.271000072
KWT,1991,20092.14854463376
KWT,1995,15482.750798867472
KWT,1996,16154.1871313314
KWT,1997,17647.65555932253
KWT,1998,19696.47203513966
KWT,1999,21868.37559629044
KWT,2000,23694.072937890352
KWT,2001,25135.63419511473
KWT,2002,26328.77359820773
KWT,2003,27302.01789344648
KWT,2004,28567.9163362239
KWT,2005,30490.31882753952
KWT,2006,31364.155624375355
KWT,2007,32604.49881737954
KWT,2008,33940.9477647771
KWT,2009,36447.469079234645
KWT,2010,38531.943010094044
KWT,2011,40251.922209130506
KWT,2012,41856.2758054417
KWT,2013,43458.01016769472
KWT,2014,44751.41347738796
KWT,2015,45613.62873334812
KWT,2016,45543.9063734134
KWT,2017,45101.08798484112
KWT,2018,44384.60373407765
KWT,2019,43227.61969572978
KGZ,1991,582786.105
KGZ,1992,653620.5046307369
KGZ,1993,691276.3792423003
KGZ,1994,779413.265459502
KGZ,1995,898549.9548136793
KGZ,1996,908220.3034714108
KGZ,1997,936460.9454410446
KGZ,1998,971996.83
KGZ,1999,1060982.3594465118
KGZ,2000,1092597.1652686652
KGZ,2001,1103691.5438337943
KGZ,2002,1049316.6856336626
KGZ,2003,940377.070536388
KGZ,2004,863310.5633718944
KGZ,2005,889945.98
KGZ,2006,863747.2108546101
KGZ,2007,826462.1815567815
KGZ,2008,818029.9622609576
KGZ,2009,795897.1373938728
KGZ,2010,789012.1403147745
KGZ,2011,774338.4925831074
KGZ,2012,751155.6304445446
KGZ,2013,784209.6916809528
KGZ,2014,792206.1262616626
KGZ,2015,746058.1920093535
KGZ,2016,682711.2933451053
KGZ,2017,582786.6036608226
KGZ,2018,516103.0764312262
KGZ,2019,495561.0832484504
LAO,1991,1717797.9406664209
LAO,1992,1758184.8535446946
LAO,1993,1795654.347081223
LAO,1994,1830413.3092097223
LAO,1995,1862596.5909162185
LAO,1996,1882352.0714161173
LAO,1997,1907865.6532909097
LAO,1998,1928508.269348557
LAO,1999,1953471.476021137
LAO,2000,1976449.9347886296
LAO,2001,2001825.6578308824
LAO,2002,2027084.4439938648
LAO,2003,2047958.78255737
LAO,2004,2067380.819530157
LAO,2005,2089023.8470081207
LAO,2006,2126668.7462310498
LAO,2007,2145920.294241864
LAO,2008,2168939.7509419373
LAO,2009,2194786.235554875
LAO,2010,2216196.097467948
LAO,2011,2237581.923548172
LAO,2012,2254399.7412412474
LAO,2013,2268625.712422757
LAO,2014,2285972.977468997
LAO,2015,2297738.984318058
LAO,2016,2315084.3400858045
LAO,2017,2320247.8955828487
LAO,2018,2320020.5091984607
LAO,2019,2330428.9784356807
LVA,1991,235064.0625
LVA,1992,237928.10232692515
LVA,1993,230017.5323133156
LVA,1994,220731.37393176384
LVA,1995,207581.056062166
LVA,1996,203159.75851228173
LVA,1997,253028.5406579565
LVA,1998,218324.3471161216
LVA,1999,196049.4301218771
LVA,2000,162745.06557916742
LVA,2001,168746.29884515188
LVA,2002,181003.2845699006
LVA,2003,156186.8806773186
LVA,2004,146077.2270868175
LVA,2005,131796.877078125
LVA,2006,128319.79784788762
LVA,2007,115641.1387214884
LVA,2008,91576.05923717214
LVA,2009,96822.95
LVA,2010,91525.58785385854
LVA,2011,92198.92305305718
LVA,2012,87143.4168131004
LVA,2013,82263.991286709
LVA,2014,75456.3
LVA,2015,80069.10437480338
LVA,2016,77436.37807397575
LVA,2017,68952.19655581506
LVA,2018,69711.21959966191
LVA,2019,71717.34292616474
LBN,1991,172585.6448625816
LBN,1992,182585.2705498224
LBN,1993,194944.1685414692
LBN,1994,207088.8873697215
LBN,1995,217234.9779869367
LBN,1996,220012.7539288822
LBN,1997,222526.3803776496
LBN,1998,222750.38105391752
LBN,1999,225585.1586945352
LBN,2000,229791.3372428124
LBN,2001,235263.1311413048
LBN,2002,243714.699738328
LBN,2003,252712.9791713892
LBN,2004,258373.8863819909
LBN,2005,262434.1708949489
LBN,2006,262391.1086783976
LBN,2007,257739.27241352745
LBN,2008,250564.6362501105
LBN,2009,245585.3270629249
LBN,2010,247101.7882509107
LBN,2011,253571.11039947948
LBN,2012,263099.460397738
LBN,2013,271989.126557616
LBN,2014,279721.7699455832
LBN,2015,284513.1837283008
LBN,2016,285917.48263660056
LBN,2017,283689.73812126
LBN,2018,279119.8988717398
LBN,2019,274364.1908864928
LSO,1991,444493.9714101552
LSO,1992,457305.8506474056
LSO,1993,470967.7729685188
LSO,1994,483728.9771242532
LSO,1995,496213.2320335431
LSO,1996,505137.6
LSO,1997,513421.4301091316
LSO,1998,520930.899753232
LSO,1999,526768.536235513
LSO,2000,524831.4085508176
LSO,2001,518396.841451413
LSO,2002,510951.2687622584
LSO,2003,501312.8114949156
LSO,2004,492341.6987060016
LSO,2005,484122.193147456
LSO,2006,474289.2476793669
LSO,2007,466538.2568922924
LSO,2008,458650.7817694115
LSO,2009,454173.8184362871
LSO,2010,450751.1669375751
LSO,2011,445001.205805422
LSO,2012,439300.08712235896
LSO,2013,435205.16049490246
LSO,2014,434390.4557794517
LSO,2015,433247.7028874412
LSO,2016,430131.8486074995
LSO,2017,431877.5721469964
LSO,2018,432382.700155836
LSO,2019,431721.212593496
LBR,1991,467502.7645563324
LBR,1992,467963.79
LBR,1993,471942.1734413632
LBR,1994,482144.4027695043
LBR,1995,499719.5471593541
LBR,1996,525475.6089094002
LBR,1997,547102.1140525122
LBR,1998,581375.5896814866
LBR,1999,612726.9935910534
LBR,2000,631007.0477312868
LBR,2001,647305.1841017033
LBR,2002,654845.9029567381
LBR,2003,684341.4673225154
LBR,2004,690506.573217452
LBR,2005,699878.1342810225
LBR,2006,713033.223657043
LBR,2007,729535.9344616354
LBR,2008,750854.3544755569
LBR,2009,773658.0923591857
LBR,2010,792322.828644034
LBR,2011,803686.9010908895
LBR,2012,812718.8952386491
LBR,2013,818635.2019167736
LBR,2014,835467.0554499723
LBR,2015,853910.3023829756
LBR,2016,896234.3840232672
LBR,2017,910312.1994959938
LBR,2018,926328.147582974
LBR,2019,949144.3927711748
LBY,1991,336438.756205377
LBY,1992,348149.70359520306
LBY,1993,359988.7486989913
LBY,1994,371807.52401884
LBY,1995,384239.196292851
LBY,1996,392445.0285765325
LBY,1997,400788.2375412354
LBY,1998,408444.4422325668
LBY,1999,414505.3424814547
LBY,2000,420821.7047876396
LBY,2001,427335.6495326255
LBY,2002,433954.3374220608
LBY,2003,439019.5163405821
LBY,2004,444653.2551321336
LBY,2005,447432.8500545666
LBY,2006,448921.500450101
LBY,2007,449063.0060942234
LBY,2008,446999.1471247152
LBY,2009,442771.29448556696
LBY,2010,440855.732635528
LBY,2011,444473.33032499306
LBY,2012,440151.5219133714
LBY,2013,435675.6607567208
LBY,2014,430331.5561510518
LBY,2015,423819.375
LBY,2016,418657.59073595743
